;DEP;REG;LIBCOM;score_competence_administratives_region;score_competence_administratives_departement
132;01;84;Domsure;39.0;42.0
133;01;84;Dortan;43.0;47.0
134;01;84;Douvres;39.0;43.0
135;01;84;Drom;46.0;50.0
136;01;84;Druillat;34.0;37.0
137;01;84;Échallon;32.0;35.0
138;01;84;Échenevex;33.0;36.0
139;01;84;Étrez;42.0;45.0
140;01;84;Évosges;31.0;34.0
141;01;84;Faramans;38.0;41.0
142;01;84;Fareins;41.0;44.0
143;01;84;Farges;41.0;45.0
144;01;84;Feillens;47.0;52.0
145;01;84;Ferney-Voltaire;50.0;54.0
146;01;84;Flaxieu;30.0;33.0
147;01;84;Foissiat;43.0;47.0
148;01;84;Francheleins;37.0;40.0
149;01;84;Frans;47.0;51.0
150;01;84;Garnerans;39.0;43.0
151;01;84;Genouilleux;43.0;46.0
152;01;84;Béard-Géovreissiat;41.0;44.0
153;01;84;Géovreisset;44.0;47.0
154;01;84;Gex;59.0;64.0
155;01;84;Giron;43.0;46.0
156;01;84;Gorrevod;42.0;46.0
157;01;84;Grand-Corent;16.0;17.0
158;01;84;Grièges;36.0;39.0
159;01;84;Grilly;36.0;40.0
160;01;84;Groissiat;38.0;41.0
161;01;84;Guéreins;37.0;40.0
162;01;84;Hautecourt-Romanèche;34.0;37.0
163;01;84;Hauteville-Lompnes;44.0;48.0
164;01;84;Hostiaz;16.0;18.0
165;01;84;Haut Valromey;39.0;42.0
166;01;84;Illiat;33.0;36.0
167;01;84;Injoux-Génissiat;53.0;58.0
168;01;84;Innimond;29.0;31.0
169;01;84;Izenave;45.0;49.0
170;01;84;Izernore;47.0;51.0
171;01;84;Izieu;38.0;41.0
172;01;84;Jassans-Riottier;46.0;50.0
173;01;84;Jasseron;37.0;40.0
174;01;84;Jayat;42.0;45.0
175;01;84;Journans;34.0;37.0
176;01;84;Joyeux;52.0;56.0
177;01;84;Jujurieux;45.0;49.0
178;01;84;Labalme;47.0;52.0
179;01;84;Lagnieu;47.0;51.0
180;01;84;Laiz;47.0;51.0
181;01;84;Le Poizat-Lalleyriat;43.0;47.0
182;01;84;Lancrans;49.0;53.0
183;01;84;Lantenay;38.0;41.0
184;01;84;Lapeyrouse;40.0;44.0
185;01;84;Lavours;24.0;26.0
186;01;84;Léaz;30.0;33.0
187;01;84;Lélex;49.0;54.0
188;01;84;Lent;39.0;42.0
189;01;84;Lescheroux;42.0;46.0
190;01;84;Leyment;44.0;48.0
191;01;84;Leyssard;44.0;48.0
192;01;84;Lhôpital;38.0;41.0
193;01;84;Lhuis;29.0;32.0
194;01;84;Lochieu;52.0;56.0
195;01;84;Lompnas;44.0;48.0
196;01;84;Lompnieu;12.0;13.0
197;01;84;Loyettes;45.0;49.0
198;01;84;Lurcy;41.0;45.0
199;01;84;Magnieu;38.0;42.0
200;01;84;Maillat;41.0;45.0
201;01;84;Malafretaz;50.0;54.0
202;01;84;Mantenay-Montlin;30.0;33.0
203;01;84;Manziat;39.0;42.0
204;01;84;Marboz;38.0;41.0
205;01;84;Marchamp;26.0;28.0
206;01;84;Marignieu;48.0;52.0
207;01;84;Marlieux;49.0;54.0
208;01;84;Marsonnas;41.0;44.0
209;01;84;Martignat;47.0;51.0
210;01;84;Massieux;40.0;44.0
211;01;84;Massignieu-de-Rives;38.0;41.0
212;01;84;Matafelon-Granges;31.0;34.0
213;01;84;Meillonnas;35.0;38.0
214;01;84;Mérignat;59.0;64.0
215;01;84;Messimy-sur-Saône;36.0;39.0
216;01;84;Meximieux;55.0;59.0
217;01;84;Bohas-Meyriat-Rignat;37.0;40.0
218;01;84;Mézériat;45.0;49.0
219;01;84;Mijoux;33.0;36.0
220;01;84;Mionnay;55.0;60.0
221;01;84;Miribel;50.0;55.0
222;01;84;Misérieux;59.0;64.0
223;01;84;Mogneneins;35.0;39.0
224;01;84;Montagnat;36.0;39.0
225;01;84;Montagnieu;34.0;36.0
226;01;84;Montanges;46.0;50.0
227;01;84;Montceaux;43.0;47.0
228;01;84;Montcet;52.0;57.0
229;01;84;Le Montellier;40.0;44.0
230;01;84;Monthieux;41.0;45.0
231;01;84;Montluel;52.0;56.0
232;01;84;Montmerle-sur-Saône;38.0;41.0
233;01;84;Montracol;42.0;45.0
234;01;84;Montréal-la-Cluse;47.0;51.0
235;01;84;Montrevel-en-Bresse;45.0;49.0
236;01;84;Nurieux-Volognat;41.0;44.0
237;01;84;Murs-et-Gélignieux;40.0;44.0
238;01;84;Nantua;51.0;56.0
239;01;84;Neuville-les-Dames;41.0;45.0
240;01;84;Neuville-sur-Ain;42.0;46.0
241;01;84;Les Neyrolles;45.0;49.0
242;01;84;Neyron;43.0;46.0
243;01;84;Niévroz;45.0;49.0
244;01;84;Nivollet-Montgriffon;38.0;41.0
245;01;84;Oncieu;40.0;44.0
246;01;84;Ordonnaz;36.0;39.0
247;01;84;Ornex;44.0;48.0
248;01;84;Outriaz;38.0;41.0
249;01;84;Oyonnax;48.0;52.0
250;01;84;Ozan;48.0;53.0
251;01;84;Parcieux;54.0;59.0
252;01;84;Parves et Nattages;33.0;36.0
253;01;84;Péron;47.0;51.0
254;01;84;Péronnas;47.0;51.0
255;01;84;Pérouges;46.0;50.0
256;01;84;Perrex;44.0;48.0
257;01;84;Peyriat;23.0;25.0
258;01;84;Peyrieu;33.0;36.0
259;01;84;Peyzieux-sur-Saône;47.0;51.0
260;01;84;Pirajoux;36.0;39.0
261;01;84;Pizay;51.0;55.0
262;01;84;Plagne;34.0;37.0
263;01;84;Le Plantay;50.0;55.0
264;01;84;Polliat;37.0;40.0
265;01;84;Pollieu;41.0;44.0
266;01;84;Poncin;43.0;47.0
267;01;84;Pont-d'Ain;42.0;46.0
268;01;84;Pont-de-Vaux;47.0;51.0
269;01;84;Pont-de-Veyle;55.0;59.0
270;01;84;Port;53.0;58.0
271;01;84;Pougny;45.0;49.0
272;01;84;Pouillat;48.0;52.0
273;01;84;Prémeyzel;22.0;24.0
274;01;84;Prémillieu;26.0;28.0
275;01;84;Prévessin-Moëns;44.0;48.0
276;01;84;Priay;35.0;38.0
277;01;84;Ramasse;36.0;39.0
278;01;84;Rancé;47.0;51.0
279;01;84;Relevant;37.0;40.0
280;01;84;Replonges;37.0;40.0
281;01;84;Revonnas;38.0;41.0
282;01;84;Reyrieux;43.0;47.0
283;01;84;Reyssouze;34.0;37.0
284;01;84;Rignieux-le-Franc;40.0;44.0
285;01;84;Romans;47.0;51.0
286;01;84;Rossillon;26.0;28.0
287;01;84;Ruffieu;36.0;39.0
288;01;84;Saint-Alban;53.0;58.0
289;01;84;Saint-André-de-Bâgé;40.0;44.0
290;01;84;Saint-André-de-Corcy;47.0;51.0
291;01;84;Saint-André-d'Huiriat;42.0;46.0
292;01;84;Saint-André-le-Bouchoux;38.0;42.0
293;01;84;Saint-André-sur-Vieux-Jonc;40.0;43.0
294;01;84;Saint-Bénigne;39.0;43.0
295;01;84;Groslée-Saint-Benoit;33.0;35.0
296;01;84;Saint-Bernard;35.0;38.0
297;01;84;Saint-Champ;16.0;17.0
298;01;84;Sainte-Croix;44.0;48.0
299;01;84;Saint-Cyr-sur-Menthon;40.0;43.0
300;01;84;Saint-Denis-lès-Bourg;38.0;41.0
301;01;84;Saint-Denis-en-Bugey;46.0;50.0
302;01;84;Saint-Didier-d'Aussiat;40.0;43.0
303;01;84;Saint-Didier-de-Formans;42.0;46.0
304;01;84;Saint-Didier-sur-Chalaronne;42.0;46.0
305;01;84;Saint-Éloi;35.0;38.0
306;01;84;Saint-Étienne-du-Bois;39.0;42.0
307;01;84;Saint-Étienne-sur-Chalaronne;46.0;50.0
308;01;84;Saint-Étienne-sur-Reyssouze;41.0;45.0
309;01;84;Sainte-Euphémie;43.0;47.0
310;01;84;Saint-Genis-Pouilly;53.0;58.0
311;01;84;Saint-Genis-sur-Menthon;41.0;44.0
312;01;84;Saint-Georges-sur-Renon;41.0;44.0
313;01;84;Saint-Germain-de-Joux;49.0;54.0
314;01;84;Saint-Germain-les-Paroisses;31.0;33.0
315;01;84;Saint-Germain-sur-Renon;34.0;37.0
316;01;84;Saint-Jean-de-Gonville;38.0;42.0
317;01;84;Saint-Jean-de-Niost;40.0;44.0
318;01;84;Saint-Jean-de-Thurigneux;36.0;39.0
319;01;84;Saint-Jean-le-Vieux;43.0;46.0
320;01;84;Saint-Jean-sur-Reyssouze;39.0;43.0
321;01;84;Saint-Jean-sur-Veyle;36.0;39.0
322;01;84;Sainte-Julie;37.0;40.0
323;01;84;Saint-Julien-sur-Reyssouze;34.0;37.0
324;01;84;Saint-Julien-sur-Veyle;39.0;43.0
325;01;84;Saint-Just;35.0;38.0
326;01;84;Saint-Laurent-sur-Saône;61.0;66.0
327;01;84;Saint-Marcel;55.0;60.0
328;01;84;Saint-Martin-de-Bavel;37.0;40.0
329;01;84;Saint-Martin-du-Frêne;45.0;49.0
330;01;84;Saint-Martin-du-Mont;40.0;44.0
331;01;84;Saint-Martin-le-Châtel;42.0;45.0
332;01;84;Saint-Maurice-de-Beynost;51.0;56.0
333;01;84;Saint-Maurice-de-Gourdans;42.0;46.0
334;01;84;Saint-Maurice-de-Rémens;47.0;51.0
335;01;84;Saint-Nizier-le-Bouchoux;42.0;45.0
336;01;84;Saint-Nizier-le-Désert;44.0;48.0
337;01;84;Sainte-Olive;33.0;36.0
338;01;84;Saint-Paul-de-Varax;44.0;48.0
339;01;84;Saint-Rambert-en-Bugey;46.0;50.0
340;01;84;Saint-Rémy;40.0;43.0
341;01;84;Saint-Sorlin-en-Bugey;45.0;49.0
342;01;84;Saint-Sulpice;42.0;46.0
343;01;84;Saint-Trivier-de-Courtes;34.0;37.0
344;01;84;Saint-Trivier-sur-Moignans;52.0;57.0
345;01;84;Saint-Vulbas;41.0;45.0
346;01;84;Salavre;22.0;24.0
347;01;84;Samognat;37.0;40.0
348;01;84;Sandrans;40.0;43.0
349;01;84;Sault-Brénaz;41.0;45.0
350;01;84;Sauverny;40.0;44.0
351;01;84;Savigneux;45.0;49.0
352;01;84;Ségny;47.0;51.0
353;01;84;Seillonnaz;37.0;40.0
354;01;84;Sergy;36.0;39.0
355;01;84;Sermoyer;34.0;36.0
356;01;84;Serrières-de-Briord;47.0;51.0
357;01;84;Serrières-sur-Ain;25.0;27.0
358;01;84;Servas;50.0;54.0
359;01;84;Servignat;28.0;30.0
360;01;84;Seyssel;48.0;52.0
361;01;84;Simandre-sur-Suran;42.0;46.0
362;01;84;Sonthonnax-la-Montagne;45.0;49.0
363;01;84;Souclin;41.0;45.0
364;01;84;Sulignat;47.0;51.0
365;01;84;Surjoux;33.0;36.0
366;01;84;Sutrieu;28.0;30.0
367;01;84;Talissieu;36.0;39.0
368;01;84;Tenay;38.0;41.0
369;01;84;Thézillieu;25.0;27.0
370;01;84;Thil;45.0;49.0
371;01;84;Thoiry;43.0;47.0
372;01;84;Thoissey;55.0;60.0
373;01;84;Torcieu;45.0;49.0
374;01;84;Tossiat;33.0;35.0
375;01;84;Toussieux;46.0;50.0
376;01;84;Tramoyes;53.0;57.0
377;01;84;La Tranclière;36.0;39.0
378;01;84;Val-Revermont;41.0;45.0
379;01;84;Trévoux;52.0;56.0
380;01;84;Valeins;28.0;30.0
381;01;84;Vandeins;43.0;47.0
382;01;84;Varambon;40.0;44.0
383;01;84;Vaux-en-Bugey;38.0;42.0
384;01;84;Verjon;44.0;47.0
385;01;84;Vernoux;49.0;53.0
386;01;84;Versailleux;51.0;55.0
387;01;84;Versonnex;42.0;46.0
388;01;84;Vesancy;32.0;35.0
389;01;84;Vescours;30.0;32.0
390;01;84;Vésines;43.0;46.0
391;01;84;Vieu-d'Izenave;37.0;40.0
392;01;84;Vieu;27.0;29.0
393;01;84;Villars-les-Dombes;50.0;55.0
394;01;84;Villebois;38.0;42.0
395;01;84;Villemotier;37.0;40.0
396;01;84;Villeneuve;52.0;56.0
397;01;84;Villereversure;40.0;43.0
398;01;84;Villes;45.0;49.0
399;01;84;Villette-sur-Ain;44.0;47.0
400;01;84;Villieu-Loyes-Mollon;41.0;44.0
401;01;84;Viriat;44.0;48.0
402;01;84;Virieu-le-Grand;54.0;59.0
403;01;84;Virieu-le-Petit;41.0;44.0
404;01;84;Virignin;45.0;49.0
405;01;84;Vongnes;0.0;0.0
406;01;84;Vonnas;44.0;48.0
407;02;84;Abrest;36.0;56.0
408;02;84;Agonges;37.0;40.0
409;02;84;Ainay-le-Château;33.0;36.0
410;02;84;Andelaroche;42.0;53.0
411;02;84;Archignat;50.0;42.0
412;02;84;Arfeuilles;25.0;58.0
413;02;84;Arpheuilles-Saint-Priest;31.0;51.0
414;02;84;Arronnes;40.0;32.0
415;02;84;Aubigny;81.0;40.0
416;02;84;Audes;38.0;41.0
417;02;84;Aurouër;41.0;46.0
418;02;84;Autry-Issards;36.0;30.0
419;02;84;Avermes;39.0;37.0
420;02;84;Avrilly;20.0;37.0
421;02;84;Bagneux;44.0;52.0
422;02;84;Barberier;25.0;44.0
423;02;84;Barrais-Bussolles;47.0;48.0
424;02;84;Bayet;47.0;48.0
425;02;84;Beaulon;31.0;55.0
426;02;84;Beaune-d'Allier;35.0;46.0
427;02;84;Bègues;39.0;61.0
428;02;84;Bellenaves;31.0;43.0
429;02;84;Bellerive-sur-Allier;34.0;44.0
430;02;84;Bert;24.0;34.0
431;02;84;Bessay-sur-Allier;45.0;50.0
432;02;84;Besson;33.0;55.0
433;02;84;Bézenet;40.0;46.0
434;02;84;Billezois;48.0;49.0
435;02;84;Billy;33.0;48.0
436;02;84;Biozat;33.0;53.0
437;02;84;Bizeneuille;33.0;58.0
438;02;84;Blomard;51.0;37.0
439;02;84;Bost;37.0;51.0
440;02;84;Boucé;51.0;47.0
441;02;84;Le Bouchaud;42.0;49.0
442;02;84;Bourbon-l'Archambault;33.0;50.0
443;02;84;Braize;30.0;26.0
444;02;84;Bransat;38.0;77.0
445;02;84;Bresnay;37.0;49.0
446;02;84;Bressolles;35.0;43.0
447;02;84;Le Brethon;22.0;43.0
448;02;84;Le Breuil;38.0;42.0
449;02;84;Broût-Vernet;35.0;81.0
450;02;84;Brugheas;34.0;43.0
451;02;84;Busset;34.0;57.0
452;02;84;Buxières-les-Mines;31.0;53.0
453;02;84;La Celle;26.0;36.0
454;02;84;Cérilly;21.0;44.0
455;02;84;Cesset;36.0;35.0
456;02;84;La Chabanne;30.0;35.0
457;02;84;Chambérat;28.0;46.0
458;02;84;Chamblet;31.0;42.0
459;02;84;Chantelle;38.0;44.0
460;02;84;Chapeau;22.0;36.0
461;02;84;La Chapelaude;37.0;50.0
462;02;84;La Chapelle;31.0;54.0
463;02;84;La Chapelle-aux-Chasses;46.0;50.0
464;02;84;Chappes;37.0;43.0
465;02;84;Chareil-Cintrat;31.0;47.0
466;02;84;Charmeil;37.0;44.0
467;02;84;Charmes;35.0;45.0
468;02;84;Charroux;27.0;41.0
469;02;84;Chassenard;31.0;56.0
470;02;84;Château-sur-Allier;22.0;50.0
471;02;84;Châtel-de-Neuvre;37.0;33.0
472;02;84;Châtel-Montagne;23.0;30.0
473;02;84;Châtelperron;45.0;28.0
474;02;84;Châtelus;21.0;40.0
475;02;84;Châtillon;40.0;41.0
476;02;84;Chavenon;33.0;46.0
477;02;84;Chavroches;27.0;46.0
478;02;84;Chazemais;30.0;41.0
479;02;84;Chemilly;34.0;25.0
480;02;84;Chevagnes;31.0;46.0
481;02;84;Chezelle;40.0;47.0
482;02;84;Chézy;36.0;48.0
483;02;84;Chirat-l'Église;49.0;44.0
484;02;84;Chouvigny;27.0;49.0
485;02;84;Cindré;38.0;54.0
486;02;84;Cognat-Lyonne;41.0;33.0
487;02;84;Colombier;24.0;52.0
488;02;84;Commentry;37.0;29.0
489;02;84;Contigny;39.0;50.0
490;02;84;Cosne-d'Allier;30.0;40.0
491;02;84;Coulandon;37.0;30.0
492;02;84;Coulanges;32.0;36.0
493;02;84;Couleuvre;28.0;41.0
494;02;84;Courçais;30.0;47.0
495;02;84;Coutansouze;22.0;59.0
496;02;84;Couzon;41.0;45.0
497;02;84;Créchy;39.0;41.0
498;02;84;Cressanges;31.0;54.0
499;02;84;Creuzier-le-Neuf;37.0;33.0
500;02;84;Creuzier-le-Vieux;35.0;35.0
501;02;84;Cusset;46.0;56.0
502;02;84;Deneuille-lès-Chantelle;7.0;43.0
503;02;84;Deneuille-les-Mines;27.0;65.0
504;02;84;Désertines;35.0;40.0
505;02;84;Deux-Chaises;42.0;20.0
506;02;84;Diou;35.0;49.0
507;02;84;Domérat;34.0;38.0
508;02;84;Dompierre-sur-Besbre;32.0;50.0
509;02;84;Le Donjon;24.0;50.0
510;02;84;Doyet;44.0;37.0
511;02;84;Droiturier;30.0;29.0
512;02;84;Durdat-Larequille;35.0;49.0
513;02;84;Ébreuil;33.0;45.0
514;02;84;Échassières;28.0;48.0
515;02;84;Escurolles;48.0;49.0
516;02;84;Espinasse-Vozelle;33.0;45.0
517;02;84;Estivareilles;33.0;50.0
518;02;84;Étroussat;31.0;46.0
519;02;84;Ferrières-sur-Sichon;32.0;55.0
520;02;84;La Ferté-Hauterive;34.0;40.0
521;02;84;Fleuriel;31.0;41.0
522;02;84;Fourilles;29.0;46.0
523;02;84;Franchesse;31.0;53.0
524;02;84;Gannat;45.0;17.0
525;02;84;Gannay-sur-Loire;35.0;45.0
526;02;84;Garnat-sur-Engièvre;38.0;44.0
527;02;84;Gennetines;36.0;48.0
528;02;84;Gipcy;22.0;36.0
529;02;84;Gouise;45.0;49.0
530;02;84;La Guillermie;38.0;45.0
531;02;84;Hauterive;44.0;32.0
532;02;84;Hérisson;25.0;39.0
533;02;84;Huriel;33.0;44.0
534;02;84;Hyds;18.0;40.0
535;02;84;Isle-et-Bardais;25.0;48.0
536;02;84;Isserpent;32.0;49.0
537;02;84;Jaligny-sur-Besbre;35.0;45.0
538;02;84;Jenzat;35.0;37.0
539;02;84;Laféline;35.0;45.0
540;02;84;Lalizolle;39.0;30.0
541;02;84;Lamaids;43.0;30.0
542;02;84;Langy;27.0;45.0
543;02;84;Lapalisse;35.0;53.0
544;02;84;Laprugne;22.0;46.0
545;02;84;Lavault-Sainte-Anne;30.0;44.0
546;02;84;Lavoine;19.0;30.0
547;02;84;Lenax;32.0;44.0
548;02;84;Lételon;35.0;41.0
549;02;84;Liernolles;27.0;40.0
550;02;84;Lignerolles;34.0;46.0
551;02;84;Limoise;41.0;36.0
552;02;84;Loddes;22.0;52.0
553;02;84;Loriges;42.0;56.0
554;02;84;Louchy-Montfand;47.0;54.0
555;02;84;Louroux-Bourbonnais;28.0;41.0
556;02;84;Louroux-de-Beaune;17.0;51.0
557;02;84;Louroux-de-Bouble;21.0;39.0
558;02;84;Luneau;33.0;41.0
559;02;84;Lurcy-Lévis;33.0;59.0
560;02;84;Lusigny;30.0;42.0
561;02;84;Magnet;40.0;38.0
562;02;84;Haut-Bocage;44.0;45.0
563;02;84;Malicorne;37.0;47.0
564;02;84;Marcenat;29.0;51.0
565;02;84;Marcillat-en-Combraille;37.0;42.0
566;02;84;Marigny;30.0;48.0
567;02;84;Mariol;37.0;43.0
568;02;84;Le Mayet-d'École;42.0;59.0
569;02;84;Le Mayet-de-Montagne;31.0;47.0
570;02;84;Mazerier;30.0;26.0
571;02;84;Mazirat;33.0;27.0
572;02;84;Meaulne-Vitray;31.0;53.0
573;02;84;Meillard;36.0;58.0
574;02;84;Meillers;23.0;41.0
575;02;84;Mercy;36.0;44.0
576;02;84;Mesples;26.0;46.0
577;02;84;Molinet;38.0;18.0
578;02;84;Molles;43.0;31.0
579;02;84;Monestier;29.0;41.0
580;02;84;Monétay-sur-Allier;37.0;49.0
581;02;84;Monétay-sur-Loire;35.0;58.0
582;02;84;Montaiguët-en-Forez;39.0;46.0
583;02;84;Montaigu-le-Blin;39.0;33.0
584;02;84;Montbeugny;40.0;26.0
585;02;84;Montcombroux-les-Mines;34.0;49.0
586;02;84;Monteignet-sur-l'Andelot;25.0;41.0
587;02;84;Le Montet;31.0;41.0
588;02;84;Montilly;27.0;26.0
589;02;84;Montluçon;54.0;58.0
590;02;84;Montmarault;38.0;43.0
591;02;84;Montoldre;30.0;54.0
592;02;84;Montord;54.0;41.0
593;02;84;Montvicq;33.0;33.0
594;02;84;Moulins;57.0;34.0
595;02;84;Murat;31.0;43.0
596;02;84;Nades;33.0;25.0
597;02;84;Nassigny;18.0;56.0
598;02;84;Naves;30.0;29.0
599;02;84;Néris-les-Bains;31.0;49.0
600;02;84;Neuilly-en-Donjon;22.0;71.0
601;02;84;Neuilly-le-Réal;33.0;33.0
602;02;84;Neure;34.0;51.0
603;02;84;Neuvy;43.0;27.0
604;02;84;Nizerolles;35.0;45.0
605;02;84;Noyant-d'Allier;27.0;35.0
606;02;84;Paray-le-Frésil;34.0;26.0
607;02;84;Paray-sous-Briailles;39.0;51.0
608;02;84;Périgny;31.0;39.0
609;02;84;La Petite-Marche;22.0;40.0
610;02;84;Pierrefitte-sur-Loire;33.0;34.0
611;02;84;Le Pin;34.0;37.0
612;02;84;Poëzat;30.0;56.0
613;02;84;Pouzy-Mésangy;34.0;59.0
614;02;84;Prémilhat;28.0;52.0
615;02;84;Quinssaines;34.0;40.0
616;02;84;Reugny;29.0;44.0
617;02;84;Rocles;30.0;45.0
618;02;84;Rongères;31.0;73.0
619;02;84;Ronnet;38.0;41.0
620;02;84;Saint-Angel;36.0;49.0
621;02;84;Saint-Aubin-le-Monial;30.0;20.0
622;02;84;Saint-Bonnet-de-Four;41.0;40.0
623;02;84;Saint-Bonnet-de-Rochefort;38.0;62.0
624;02;84;Saint-Bonnet-Tronçais;18.0;60.0
625;02;84;Saint-Caprais;22.0;46.0
626;02;84;Saint-Christophe;38.0;50.0
627;02;84;Saint-Clément;32.0;48.0
628;02;84;Saint-Désiré;35.0;37.0
629;02;84;Saint-Didier-en-Donjon;41.0;34.0
630;02;84;Saint-Didier-la-Forêt;30.0;50.0
631;02;84;Saint-Éloy-d'Allier;19.0;51.0
632;02;84;Saint-Ennemond;39.0;49.0
633;02;84;Saint-Étienne-de-Vicq;42.0;64.0
634;02;84;Saint-Fargeol;22.0;47.0
635;02;84;Saint-Félix;31.0;42.0
636;02;84;Saint-Genest;46.0;49.0
637;02;84;Saint-Gérand-de-Vaux;42.0;42.0
638;02;84;Saint-Gérand-le-Puy;32.0;57.0
639;02;84;Saint-Germain-des-Fossés;38.0;44.0
640;02;84;Saint-Germain-de-Salles;30.0;75.0
641;02;84;Saint-Hilaire;30.0;47.0
642;02;84;Saint-Léger-sur-Vouzance;21.0;53.0
643;02;84;Saint-Léon;27.0;27.0
644;02;84;Saint-Léopardin-d'Augy;36.0;80.0
645;02;84;Saint-Loup;30.0;44.0
646;02;84;Saint-Marcel-en-Murat;34.0;68.0
647;02;84;Saint-Marcel-en-Marcillat;22.0;30.0
648;02;84;Saint-Martin-des-Lais;50.0;60.0
649;02;84;Saint-Martinien;33.0;21.0
650;02;84;Saint-Menoux;31.0;55.0
651;02;84;Saint-Nicolas-des-Biefs;20.0;46.0
652;02;84;Saint-Palais;20.0;37.0
653;02;84;Saint-Pierre-Laval;21.0;56.0
654;02;84;Saint-Plaisir;24.0;34.0
655;02;84;Saint-Pont;41.0;31.0
656;02;84;Saint-Pourçain-sur-Besbre;43.0;44.0
657;02;84;Saint-Pourçain-sur-Sioule;41.0;50.0
658;02;84;Saint-Priest-d'Andelot;31.0;45.0
659;02;84;Saint-Priest-en-Murat;32.0;39.0
660;02;84;Saint-Prix;40.0;43.0
661;02;84;Saint-Rémy-en-Rollat;35.0;37.0
662;02;84;Saint-Sauvier;27.0;54.0
663;02;84;Saint-Sornin;32.0;16.0
664;02;84;Sainte-Thérence;38.0;55.0
665;02;84;Saint-Victor;33.0;42.0
666;02;84;Saint-Voir;42.0;54.0
667;02;84;Saint-Yorre;31.0;39.0
668;02;84;Saligny-sur-Roudon;34.0;50.0
669;02;84;Sanssat;29.0;48.0
670;02;84;Saulcet;37.0;77.0
671;02;84;Saulzet;32.0;48.0
672;02;84;Sauvagny;39.0;41.0
673;02;84;Sazeret;49.0;52.0
674;02;84;Serbannes;33.0;42.0
675;02;84;Servilly;38.0;44.0
676;02;84;Seuillet;35.0;29.0
677;02;84;Sorbier;35.0;44.0
678;02;84;Souvigny;40.0;46.0
679;02;84;Sussat;25.0;41.0
680;02;84;Target;45.0;38.0
681;02;84;Taxat-Senat;39.0;42.0
682;02;84;Teillet-Argenty;45.0;19.0
683;02;84;Terjat;34.0;44.0
684;02;84;Le Theil;36.0;40.0
685;02;84;Theneuille;21.0;52.0
686;02;84;Thiel-sur-Acolin;35.0;42.0
687;02;84;Thionne;27.0;45.0
688;02;84;Tortezais;24.0;45.0
689;02;84;Toulon-sur-Allier;35.0;49.0
690;02;84;Treban;42.0;47.0
691;02;84;Treignat;27.0;40.0
692;02;84;Treteau;33.0;41.0
693;02;84;Trévol;35.0;34.0
694;02;84;Trézelles;35.0;23.0
695;02;84;Tronget;31.0;51.0
696;02;84;Urçay;30.0;46.0
697;02;84;Ussel-d'Allier;21.0;50.0
698;02;84;Valignat;37.0;56.0
699;02;84;Valigny;27.0;35.0
700;02;84;Vallon-en-Sully;31.0;64.0
701;02;84;Varennes-sur-Allier;35.0;51.0
702;02;84;Varennes-sur-Tèche;40.0;37.0
703;02;84;Vaumas;23.0;50.0
704;02;84;Vaux;37.0;38.0
705;02;84;Veauce;36.0;56.0
706;02;84;Venas;40.0;44.0
707;02;84;Vendat;33.0;51.0
708;02;84;Verneix;39.0;46.0
709;02;84;Le Vernet;33.0;58.0
710;02;84;Verneuil-en-Bourbonnais;33.0;44.0
711;02;84;Vernusse;43.0;42.0
712;02;84;Le Veurdre;38.0;52.0
713;02;84;Vichy;48.0;49.0
714;02;84;Vicq;30.0;49.0
715;02;84;Vieure;37.0;40.0
716;02;84;Le Vilhain;33.0;53.0
717;02;84;Villebret;31.0;47.0
718;02;84;Villefranche-d'Allier;47.0;38.0
719;02;84;Villeneuve-sur-Allier;34.0;46.0
720;02;84;Viplaix;28.0;38.0
721;02;84;Voussac;30.0;48.0
722;02;84;Ygrande;34.0;44.0
723;02;84;Yzeure;43.0;37.0
724;02;84;Accons;32.0;53.0
725;02;84;Ailhon;28.0;27.0
726;02;84;Aizac;26.0;40.0
727;02;84;Ajoux;40.0;45.0
728;02;84;Alba-la-Romaine;34.0;48.0
729;02;84;Albon-d'Ardèche;37.0;53.0
730;02;84;Alboussière;29.0;41.0
731;02;84;Alissas;40.0;38.0
732;02;84;Andance;52.0;48.0
733;02;84;Annonay;50.0;46.0
734;02;84;Antraigues-sur-Volane;26.0;47.0
735;02;84;Arcens;38.0;41.0
736;02;84;Ardoix;43.0;54.0
737;02;84;Arlebosc;30.0;27.0
738;02;84;Arras-sur-Rhône;45.0;63.0
739;02;84;Asperjoc;30.0;37.0
740;02;84;Les Assions;30.0;43.0
741;02;84;Astet;14.0;48.0
742;02;84;Aubenas;49.0;51.0
743;02;84;Aubignas;37.0;51.0
744;02;84;Baix;48.0;52.0
745;02;84;Balazuc;27.0;38.0
746;02;84;Banne;32.0;25.0
747;02;84;Barnas;31.0;44.0
748;02;84;Le Béage;37.0;58.0
749;02;84;Beauchastel;43.0;37.0
750;02;84;Beaulieu;32.0;41.0
751;02;84;Beaumont;24.0;55.0
752;02;84;Beauvène;36.0;40.0
753;02;84;Berrias-et-Casteljau;34.0;54.0
754;02;84;Berzème;39.0;34.0
755;02;84;Bessas;43.0;51.0
756;02;84;Bidon;28.0;43.0
757;02;84;Boffres;23.0;46.0
758;02;84;Bogy;33.0;40.0
759;02;84;Borée;33.0;50.0
760;02;84;Borne;58.0;27.0
761;02;84;Bozas;42.0;50.0
762;02;84;Boucieu-le-Roi;26.0;38.0
