;DEP;REG;nom_commune;score_acces_interface_numerique_region;score_acces_interface_numerique_departement;score_competence_administratives_region;score_competence_administratives_departement
452;2;84;Buxières-les-Mines;179.0;75.0;31.0;53.0
453;2;84;La Celle;106.0;95.0;26.0;36.0
454;2;84;Cérilly;186.0;97.0;21.0;44.0
455;2;84;Cesset;99.0;106.0;36.0;35.0
456;2;84;La Chabanne;161.0;86.0;30.0;35.0
457;2;84;Chambérat;139.0;100.0;28.0;46.0
458;2;84;Chamblet;91.0;82.0;31.0;42.0
459;2;84;Chantelle;165.0;146.0;38.0;44.0
460;2;84;Chapeau;139.0;67.0;22.0;36.0
461;2;84;La Chapelaude;101.0;124.0;37.0;50.0
462;2;84;La Chapelle;101.0;79.0;31.0;54.0
463;2;84;La Chapelle-aux-Chasses;137.0;109.0;46.0;50.0
464;2;84;Chappes;97.0;108.0;37.0;43.0
465;2;84;Chareil-Cintrat;105.0;75.0;31.0;47.0
466;2;84;Charmeil;105.0;68.0;37.0;44.0
467;2;84;Charmes;88.0;90.0;35.0;45.0
468;2;84;Charroux;130.0;132.0;27.0;41.0
469;2;84;Chassenard;121.0;90.0;31.0;56.0
470;2;84;Château-sur-Allier;141.0;76.0;22.0;50.0
471;2;84;Châtel-de-Neuvre;123.0;102.0;37.0;33.0
472;2;84;Châtel-Montagne;193.0;75.0;23.0;30.0
473;2;84;Châtelperron;133.0;133.0;45.0;28.0
474;2;84;Châtelus;160.0;90.0;21.0;40.0
475;2;84;Châtillon;111.0;85.0;40.0;41.0
476;2;84;Chavenon;70.0;77.0;33.0;46.0
477;2;84;Chavroches;133.0;78.0;27.0;46.0
478;2;84;Chazemais;94.0;70.0;30.0;41.0
479;2;84;Chemilly;108.0;78.0;34.0;25.0
480;2;84;Chevagnes;136.0;44.0;31.0;46.0
481;2;84;Chezelle;132.0;84.0;40.0;47.0
482;2;84;Chézy;63.0;78.0;36.0;48.0
483;2;84;Chirat-l'Église;90.0;132.0;49.0;44.0
484;2;84;Chouvigny;162.0;71.0;27.0;49.0
485;2;84;Cindré;114.0;82.0;38.0;54.0
486;2;84;Cognat-Lyonne;93.0;98.0;41.0;33.0
487;2;84;Colombier;146.0;81.0;24.0;52.0
488;2;84;Commentry;154.0;67.0;37.0;29.0
489;2;84;Contigny;108.0;50.0;39.0;50.0
490;2;84;Cosne-d'Allier;190.0;84.0;30.0;40.0
491;2;84;Coulandon;86.0;82.0;37.0;30.0
492;2;84;Coulanges;129.0;86.0;32.0;36.0
493;2;84;Couleuvre;171.0;116.0;28.0;41.0
494;2;84;Courçais;105.0;84.0;30.0;47.0
495;2;84;Coutansouze;124.0;115.0;22.0;59.0
496;2;84;Couzon;100.0;101.0;41.0;45.0
497;2;84;Créchy;100.0;81.0;39.0;41.0
498;2;84;Cressanges;115.0;126.0;31.0;54.0
499;2;84;Creuzier-le-Neuf;96.0;78.0;37.0;33.0
500;2;84;Creuzier-le-Vieux;110.0;87.0;35.0;35.0
501;2;84;Cusset;139.0;83.0;46.0;56.0
502;2;84;Deneuille-lès-Chantelle;166.0;54.0;7.0;43.0
503;2;84;Deneuille-les-Mines;108.0;77.0;27.0;65.0
504;2;84;Désertines;135.0;107.0;35.0;40.0
505;2;84;Deux-Chaises;119.0;78.0;42.0;20.0
506;2;84;Diou;140.0;110.0;35.0;49.0
507;2;84;Domérat;137.0;82.0;34.0;38.0
508;2;84;Dompierre-sur-Besbre;168.0;88.0;32.0;50.0
509;2;84;Le Donjon;196.0;117.0;24.0;50.0
510;2;84;Doyet;135.0;103.0;44.0;37.0
511;2;84;Droiturier;159.0;85.0;30.0;29.0
512;2;84;Durdat-Larequille;97.0;108.0;35.0;49.0
513;2;84;Ébreuil;171.0;115.0;33.0;45.0
514;2;84;Échassières;203.0;75.0;28.0;48.0
515;2;84;Escurolles;100.0;81.0;48.0;49.0
516;2;84;Espinasse-Vozelle;92.0;132.0;33.0;45.0
517;2;84;Estivareilles;117.0;113.0;33.0;50.0
518;2;84;Étroussat;143.0;134.0;31.0;46.0
519;2;84;Ferrières-sur-Sichon;154.0;94.0;32.0;55.0
520;2;84;La Ferté-Hauterive;110.0;113.0;34.0;40.0
521;2;84;Fleuriel;116.0;97.0;31.0;41.0
522;2;84;Fourilles;117.0;80.0;29.0;46.0
523;2;84;Franchesse;118.0;105.0;31.0;53.0
524;2;84;Gannat;138.0;90.0;45.0;17.0
525;2;84;Gannay-sur-Loire;149.0;96.0;35.0;45.0
526;2;84;Garnat-sur-Engièvre;118.0;111.0;38.0;44.0
527;2;84;Gennetines;82.0;66.0;36.0;48.0
528;2;84;Gipcy;115.0;139.0;22.0;36.0
529;2;84;Gouise;100.0;100.0;45.0;49.0
530;2;84;La Guillermie;160.0;95.0;38.0;45.0
531;2;84;Hauterive;117.0;74.0;44.0;32.0
532;2;84;Hérisson;190.0;96.0;25.0;39.0
533;2;84;Huriel;105.0;93.0;33.0;44.0
534;2;84;Hyds;143.0;58.0;18.0;40.0
535;2;84;Isle-et-Bardais;150.0;89.0;25.0;48.0
536;2;84;Isserpent;117.0;107.0;32.0;49.0
537;2;84;Jaligny-sur-Besbre;162.0;127.0;35.0;45.0
538;2;84;Jenzat;109.0;91.0;35.0;37.0
539;2;84;Laféline;105.0;51.0;35.0;45.0
540;2;84;Lalizolle;108.0;81.0;39.0;30.0
541;2;84;Lamaids;97.0;89.0;43.0;30.0
542;2;84;Langy;93.0;79.0;27.0;45.0
543;2;84;Lapalisse;180.0;136.0;35.0;53.0
544;2;84;Laprugne;179.0;68.0;22.0;46.0
545;2;84;Lavault-Sainte-Anne;145.0;97.0;30.0;44.0
546;2;84;Lavoine;161.0;66.0;19.0;30.0
547;2;84;Lenax;163.0;81.0;32.0;44.0
548;2;84;Lételon;140.0;102.0;35.0;41.0
549;2;84;Liernolles;170.0;93.0;27.0;40.0
550;2;84;Lignerolles;84.0;67.0;34.0;46.0
551;2;84;Limoise;111.0;66.0;41.0;36.0
552;2;84;Loddes;113.0;70.0;22.0;52.0
553;2;84;Loriges;95.0;87.0;42.0;56.0
554;2;84;Louchy-Montfand;103.0;68.0;47.0;54.0
555;2;84;Louroux-Bourbonnais;135.0;75.0;28.0;41.0
556;2;84;Louroux-de-Beaune;145.0;89.0;17.0;51.0
557;2;84;Louroux-de-Bouble;167.0;84.0;21.0;39.0
558;2;84;Luneau;145.0;108.0;33.0;41.0
559;2;84;Lurcy-Lévis;174.0;69.0;33.0;59.0
560;2;84;Lusigny;103.0;110.0;30.0;42.0
561;2;84;Magnet;91.0;122.0;40.0;38.0
562;2;84;Haut-Bocage;102.0;50.0;44.0;45.0
563;2;84;Malicorne;100.0;98.0;37.0;47.0
564;2;84;Marcenat;111.0;104.0;29.0;51.0
565;2;84;Marcillat-en-Combraille;113.0;105.0;37.0;42.0
566;2;84;Marigny;80.0;78.0;30.0;48.0
567;2;84;Mariol;92.0;75.0;37.0;43.0
568;2;84;Le Mayet-d'École;123.0;107.0;42.0;59.0
569;2;84;Le Mayet-de-Montagne;164.0;103.0;31.0;47.0
570;2;84;Mazerier;132.0;86.0;30.0;26.0
571;2;84;Mazirat;117.0;76.0;33.0;27.0
572;2;84;Meaulne-Vitray;137.0;73.0;31.0;53.0
573;2;84;Meillard;113.0;106.0;36.0;58.0
574;2;84;Meillers;100.0;84.0;23.0;41.0
575;2;84;Mercy;124.0;83.0;36.0;44.0
576;2;84;Mesples;152.0;65.0;26.0;46.0
577;2;84;Molinet;144.0;98.0;38.0;18.0
578;2;84;Molles;86.0;76.0;43.0;31.0
579;2;84;Monestier;116.0;83.0;29.0;41.0
580;2;84;Monétay-sur-Allier;107.0;81.0;37.0;49.0
581;2;84;Monétay-sur-Loire;178.0;142.0;35.0;58.0
582;2;84;Montaiguët-en-Forez;169.0;106.0;39.0;46.0
583;2;84;Montaigu-le-Blin;151.0;79.0;39.0;33.0
584;2;84;Montbeugny;77.0;138.0;40.0;26.0
585;2;84;Montcombroux-les-Mines;196.0;75.0;34.0;49.0
586;2;84;Monteignet-sur-l'Andelot;94.0;125.0;25.0;41.0
587;2;84;Le Montet;190.0;100.0;31.0;41.0
588;2;84;Montilly;92.0;120.0;27.0;26.0
589;2;84;Montluçon;137.0;104.0;54.0;58.0
590;2;84;Montmarault;175.0;87.0;38.0;43.0
591;2;84;Montoldre;176.0;86.0;30.0;54.0
592;2;84;Montord;132.0;67.0;54.0;41.0
593;2;84;Montvicq;131.0;134.0;33.0;33.0
594;2;84;Moulins;136.0;143.0;57.0;34.0
595;2;84;Murat;133.0;60.0;31.0;43.0
596;2;84;Nades;152.0;101.0;33.0;25.0
597;2;84;Nassigny;89.0;83.0;18.0;56.0
598;2;84;Naves;116.0;89.0;30.0;29.0
599;2;84;Néris-les-Bains;141.0;82.0;31.0;49.0
600;2;84;Neuilly-en-Donjon;210.0;87.0;22.0;71.0
601;2;84;Neuilly-le-Réal;110.0;153.0;33.0;33.0
602;2;84;Neure;113.0;104.0;34.0;51.0
603;2;84;Neuvy;116.0;148.0;43.0;27.0
604;2;84;Nizerolles;105.0;58.0;35.0;45.0
605;2;84;Noyant-d'Allier;173.0;108.0;27.0;35.0
606;2;84;Paray-le-Frésil;133.0;77.0;34.0;26.0
607;2;84;Paray-sous-Briailles;107.0;74.0;39.0;51.0
608;2;84;Périgny;106.0;104.0;31.0;39.0
609;2;84;La Petite-Marche;152.0;71.0;22.0;40.0
610;2;84;Pierrefitte-sur-Loire;147.0;108.0;33.0;34.0
611;2;84;Le Pin;142.0;106.0;34.0;37.0
612;2;84;Poëzat;107.0;90.0;30.0;56.0
613;2;84;Pouzy-Mésangy;138.0;63.0;34.0;59.0
614;2;84;Prémilhat;139.0;95.0;28.0;52.0
615;2;84;Quinssaines;89.0;76.0;34.0;40.0
616;2;84;Reugny;148.0;109.0;29.0;44.0
617;2;84;Rocles;129.0;88.0;30.0;45.0
618;2;84;Rongères;109.0;71.0;31.0;73.0
619;2;84;Ronnet;87.0;67.0;38.0;41.0
620;2;84;Saint-Angel;97.0;75.0;36.0;49.0
621;2;84;Saint-Aubin-le-Monial;110.0;121.0;30.0;20.0
622;2;84;Saint-Bonnet-de-Four;137.0;63.0;41.0;40.0
623;2;84;Saint-Bonnet-de-Rochefort;113.0;84.0;38.0;62.0
624;2;84;Saint-Bonnet-Tronçais;200.0;99.0;18.0;60.0
625;2;84;Saint-Caprais;74.0;111.0;22.0;46.0
626;2;84;Saint-Christophe;116.0;97.0;38.0;50.0
627;2;84;Saint-Clément;171.0;109.0;32.0;48.0
628;2;84;Saint-Désiré;105.0;106.0;35.0;37.0
629;2;84;Saint-Didier-en-Donjon;139.0;72.0;41.0;34.0
630;2;84;Saint-Didier-la-Forêt;86.0;65.0;30.0;50.0
631;2;84;Saint-Éloy-d'Allier;187.0;118.0;19.0;51.0
632;2;84;Saint-Ennemond;115.0;79.0;39.0;49.0
633;2;84;Saint-Étienne-de-Vicq;94.0;89.0;42.0;64.0
634;2;84;Saint-Fargeol;135.0;99.0;22.0;47.0
635;2;84;Saint-Félix;97.0;79.0;31.0;42.0
636;2;84;Saint-Genest;78.0;119.0;46.0;49.0
637;2;84;Saint-Gérand-de-Vaux;138.0;88.0;42.0;42.0
638;2;84;Saint-Gérand-le-Puy;136.0;69.0;32.0;57.0
639;2;84;Saint-Germain-des-Fossés;132.0;96.0;38.0;44.0
640;2;84;Saint-Germain-de-Salles;138.0;89.0;30.0;75.0
641;2;84;Saint-Hilaire;143.0;73.0;30.0;47.0
642;2;84;Saint-Léger-sur-Vouzance;180.0;104.0;21.0;53.0
643;2;84;Saint-Léon;162.0;64.0;27.0;27.0
644;2;84;Saint-Léopardin-d'Augy;143.0;81.0;36.0;80.0
645;2;84;Saint-Loup;128.0;86.0;30.0;44.0
646;2;84;Saint-Marcel-en-Murat;139.0;97.0;34.0;68.0
647;2;84;Saint-Marcel-en-Marcillat;167.0;84.0;22.0;30.0
648;2;84;Saint-Martin-des-Lais;128.0;70.0;50.0;60.0
649;2;84;Saint-Martinien;108.0;120.0;33.0;21.0
650;2;84;Saint-Menoux;117.0;102.0;31.0;55.0
651;2;84;Saint-Nicolas-des-Biefs;152.0;75.0;20.0;46.0
652;2;84;Saint-Palais;209.0;40.0;20.0;37.0
653;2;84;Saint-Pierre-Laval;151.0;80.0;21.0;56.0
654;2;84;Saint-Plaisir;146.0;101.0;24.0;34.0
655;2;84;Saint-Pont;72.0;92.0;41.0;31.0
656;2;84;Saint-Pourçain-sur-Besbre;110.0;86.0;43.0;44.0
657;2;84;Saint-Pourçain-sur-Sioule;161.0;85.0;41.0;50.0
658;2;84;Saint-Priest-d'Andelot;126.0;94.0;31.0;45.0
659;2;84;Saint-Priest-en-Murat;105.0;97.0;32.0;39.0
660;2;84;Saint-Prix;127.0;82.0;40.0;43.0
661;2;84;Saint-Rémy-en-Rollat;102.0;84.0;35.0;37.0
662;2;84;Saint-Sauvier;149.0;115.0;27.0;54.0
663;2;84;Saint-Sornin;119.0;190.0;32.0;16.0
664;2;84;Sainte-Thérence;98.0;114.0;38.0;55.0
665;2;84;Saint-Victor;96.0;76.0;33.0;42.0
666;2;84;Saint-Voir;117.0;63.0;42.0;54.0
667;2;84;Saint-Yorre;139.0;73.0;31.0;39.0
668;2;84;Saligny-sur-Roudon;147.0;88.0;34.0;50.0
669;2;84;Sanssat;116.0;92.0;29.0;48.0
670;2;84;Saulcet;101.0;64.0;37.0;77.0
671;2;84;Saulzet;99.0;105.0;32.0;48.0
672;2;84;Sauvagny;110.0;82.0;39.0;41.0
673;2;84;Sazeret;69.0;111.0;49.0;52.0
674;2;84;Serbannes;97.0;104.0;33.0;42.0
675;2;84;Servilly;127.0;86.0;38.0;44.0
676;2;84;Seuillet;90.0;100.0;35.0;29.0
677;2;84;Sorbier;126.0;78.0;35.0;44.0
678;2;84;Souvigny;144.0;77.0;40.0;46.0
679;2;84;Sussat;146.0;68.0;25.0;41.0
680;2;84;Target;114.0;77.0;45.0;38.0
681;2;84;Taxat-Senat;125.0;90.0;39.0;42.0
682;2;84;Teillet-Argenty;78.0;134.0;45.0;19.0
683;2;84;Terjat;104.0;110.0;34.0;44.0
684;2;84;Le Theil;151.0;102.0;36.0;40.0
685;2;84;Theneuille;146.0;102.0;21.0;52.0
686;2;84;Thiel-sur-Acolin;117.0;82.0;35.0;42.0
687;2;84;Thionne;154.0;89.0;27.0;45.0
688;2;84;Tortezais;116.0;91.0;24.0;45.0
689;2;84;Toulon-sur-Allier;107.0;100.0;35.0;49.0
690;2;84;Treban;117.0;94.0;42.0;47.0
691;2;84;Treignat;122.0;99.0;27.0;40.0
692;2;84;Treteau;130.0;112.0;33.0;41.0
693;2;84;Trévol;95.0;107.0;35.0;34.0
694;2;84;Trézelles;138.0;83.0;35.0;23.0
695;2;84;Tronget;151.0;120.0;31.0;51.0
696;2;84;Urçay;174.0;87.0;30.0;46.0
697;2;84;Ussel-d'Allier;129.0;65.0;21.0;50.0
698;2;84;Valignat;136.0;64.0;37.0;56.0
699;2;84;Valigny;180.0;87.0;27.0;35.0
700;2;84;Vallon-en-Sully;167.0;102.0;31.0;64.0
701;2;84;Varennes-sur-Allier;157.0;126.0;35.0;51.0
702;2;84;Varennes-sur-Tèche;113.0;105.0;40.0;37.0
703;2;84;Vaumas;160.0;99.0;23.0;50.0
704;2;84;Vaux;84.0;102.0;37.0;38.0
705;2;84;Veauce;132.0;58.0;36.0;56.0
706;2;84;Venas;105.0;103.0;40.0;44.0
707;2;84;Vendat;117.0;64.0;33.0;51.0
708;2;84;Verneix;97.0;87.0;39.0;46.0
709;2;84;Le Vernet;98.0;99.0;33.0;58.0
710;2;84;Verneuil-en-Bourbonnais;115.0;108.0;33.0;44.0
711;2;84;Vernusse;106.0;111.0;43.0;42.0
712;2;84;Le Veurdre;170.0;110.0;38.0;52.0
713;2;84;Vichy;162.0;99.0;48.0;49.0
714;2;84;Vicq;121.0;95.0;30.0;49.0
715;2;84;Vieure;109.0;75.0;37.0;40.0
716;2;84;Le Vilhain;125.0;84.0;33.0;53.0
717;2;84;Villebret;78.0;87.0;31.0;47.0
718;2;84;Villefranche-d'Allier;123.0;72.0;47.0;38.0
719;2;84;Villeneuve-sur-Allier;99.0;86.0;34.0;46.0
720;2;84;Viplaix;168.0;98.0;28.0;38.0
721;2;84;Voussac;119.0;121.0;30.0;48.0
722;2;84;Ygrande;144.0;79.0;34.0;44.0
723;2;84;Yzeure;129.0;83.0;43.0;37.0
724;2;84;Accons;113.0;97.0;32.0;53.0
725;2;84;Ailhon;81.0;130.0;28.0;27.0
726;2;84;Aizac;123.0;98.0;26.0;40.0
727;2;84;Ajoux;73.0;91.0;40.0;45.0
728;2;84;Alba-la-Romaine;104.0;115.0;34.0;48.0
729;2;84;Albon-d'Ardèche;138.0;67.0;37.0;53.0
730;2;84;Alboussière;122.0;64.0;29.0;41.0
731;2;84;Alissas;72.0;95.0;40.0;38.0
732;2;84;Andance;131.0;90.0;52.0;48.0
733;2;84;Annonay;133.0;81.0;50.0;46.0
734;2;84;Antraigues-sur-Volane;170.0;111.0;26.0;47.0
735;2;84;Arcens;159.0;105.0;38.0;41.0
736;2;84;Ardoix;78.0;91.0;43.0;54.0
737;2;84;Arlebosc;137.0;81.0;30.0;27.0
738;2;84;Arras-sur-Rhône;80.0;58.0;45.0;63.0
739;2;84;Asperjoc;108.0;114.0;30.0;37.0
740;2;84;Les Assions;115.0;108.0;30.0;43.0
741;2;84;Astet;201.0;92.0;14.0;48.0
742;2;84;Aubenas;138.0;108.0;49.0;51.0
743;2;84;Aubignas;88.0;74.0;37.0;51.0
744;2;84;Baix;84.0;90.0;48.0;52.0
745;2;84;Balazuc;113.0;95.0;27.0;38.0
746;2;84;Banne;132.0;105.0;32.0;25.0
747;2;84;Barnas;142.0;61.0;31.0;44.0
748;2;84;Le Béage;175.0;63.0;37.0;58.0
749;2;84;Beauchastel;129.0;64.0;43.0;37.0
750;2;84;Beaulieu;118.0;87.0;32.0;41.0
751;2;84;Beaumont;120.0;67.0;24.0;55.0
752;2;84;Beauvène;175.0;95.0;36.0;40.0
753;2;84;Berrias-et-Casteljau;108.0;136.0;34.0;54.0
754;2;84;Berzème;77.0;79.0;39.0;34.0
755;2;84;Bessas;119.0;111.0;43.0;51.0
756;2;84;Bidon;88.0;63.0;28.0;43.0
757;2;84;Boffres;110.0;77.0;23.0;46.0
758;2;84;Bogy;81.0;94.0;33.0;40.0
759;2;84;Borée;166.0;84.0;33.0;50.0
760;2;84;Borne;183.0;119.0;58.0;27.0
761;2;84;Bozas;129.0;81.0;42.0;50.0
762;2;84;Boucieu-le-Roi;160.0;117.0;26.0;38.0
763;2;84;Boulieu-lès-Annonay;110.0;95.0;38.0;46.0
764;2;84;Bourg-Saint-Andéol;131.0;102.0;44.0;51.0
765;2;84;Brossainc;63.0;90.0;44.0;54.0
766;2;84;Burzet;212.0;78.0;23.0;39.0
767;2;84;Cellier-du-Luc;199.0;106.0;4.0;40.0
768;2;84;Chalencon;146.0;91.0;31.0;26.0
769;2;84;Le Chambon;207.0;118.0;7.0;37.0
770;2;84;Chambonas;179.0;113.0;30.0;53.0
771;2;84;Champagne;88.0;102.0;44.0;35.0
772;2;84;Champis;75.0;117.0;34.0;54.0
773;2;84;Chandolas;126.0;94.0;35.0;38.0
774;2;84;Chanéac;150.0;81.0;35.0;38.0
775;2;84;Charmes-sur-Rhône;99.0;68.0;45.0;66.0
776;2;84;Charnas;71.0;97.0;38.0;39.0
777;2;84;Chassiers;133.0;109.0;32.0;44.0
778;2;84;Châteaubourg;88.0;89.0;33.0;40.0
779;2;84;Châteauneuf-de-Vernoux;103.0;114.0;33.0;35.0
780;2;84;Chauzon;158.0;95.0;30.0;45.0
781;2;84;Chazeaux;126.0;69.0;27.0;52.0
782;2;84;Cheminas;79.0;105.0;47.0;44.0
783;2;84;Le Cheylard;168.0;94.0;29.0;32.0
784;2;84;Chirols;114.0;69.0;18.0;42.0
785;2;84;Chomérac;102.0;61.0;37.0;37.0
786;2;84;Colombier-le-Cardinal;59.0;64.0;45.0;60.0
787;2;84;Colombier-le-Jeune;148.0;83.0;32.0;45.0
788;2;84;Colombier-le-Vieux;119.0;77.0;33.0;55.0
789;2;84;Cornas;113.0;71.0;37.0;54.0
790;2;84;Coucouron;174.0;88.0;34.0;30.0
791;2;84;Coux;105.0;99.0;32.0;41.0
792;2;84;Le Crestet;130.0;97.0;38.0;98.0
793;2;84;Creysseilles;119.0;107.0;27.0;37.0
794;2;84;Cros-de-Géorand;166.0;77.0;40.0;38.0
795;2;84;Cruas;90.0;92.0;44.0;43.0
796;2;84;Darbres;97.0;67.0;28.0;47.0
797;2;84;Davézieux;132.0;54.0;38.0;42.0
798;2;84;Désaignes;131.0;98.0;38.0;64.0
799;2;84;Devesset;128.0;84.0;43.0;43.0
800;2;84;Dompnac;164.0;65.0;4.0;56.0
801;2;84;Dornas;167.0;64.0;22.0;56.0
802;2;84;Dunière-sur-Eyrieux;135.0;73.0;26.0;45.0
803;2;84;Eclassan;96.0;74.0;37.0;53.0
804;2;84;Empurany;172.0;106.0;28.0;33.0
805;2;84;Étables;81.0;62.0;43.0;47.0
806;2;84;Fabras;112.0;117.0;28.0;53.0
807;2;84;Faugères;136.0;151.0;17.0;39.0
808;2;84;Félines;73.0;107.0;51.0;52.0
809;2;84;Flaviac;108.0;141.0;44.0;46.0
810;2;84;Fons;68.0;100.0;43.0;43.0
811;2;84;Freyssenet;136.0;74.0;24.0;42.0
812;2;84;Genestelle;131.0;102.0;33.0;43.0
813;2;84;Gilhac-et-Bruzac;112.0;74.0;42.0;49.0
814;2;84;Gilhoc-sur-Ormèze;132.0;115.0;28.0;51.0
815;2;84;Gluiras;158.0;106.0;29.0;42.0
816;2;84;Glun;69.0;78.0;58.0;45.0
817;2;84;Gourdon;149.0;77.0;28.0;52.0
818;2;84;Gras;95.0;74.0;32.0;57.0
819;2;84;Gravières;150.0;78.0;24.0;30.0
820;2;84;Grospierres;126.0;126.0;32.0;43.0
821;2;84;Guilherand-Granges;125.0;117.0;45.0;35.0
822;2;84;Intres;133.0;114.0;25.0;36.0
823;2;84;Issamoulenc;198.0;114.0;24.0;35.0
824;2;84;Issanlas;164.0;86.0;26.0;25.0
825;2;84;Issarlès;184.0;128.0;19.0;24.0
826;2;84;Jaujac;153.0;71.0;34.0;40.0
827;2;84;Jaunac;111.0;70.0;20.0;46.0
828;2;84;Joannas;139.0;105.0;30.0;30.0
829;2;84;Joyeuse;162.0;90.0;34.0;42.0
830;2;84;Juvinas;149.0;109.0;15.0;33.0
831;2;84;Labastide-sur-Bésorgues;109.0;77.0;21.0;31.0
832;2;84;Labastide-de-Virac;89.0;133.0;40.0;38.0
833;2;84;Labatie-d'Andaure;153.0;128.0;19.0;40.0
834;2;84;Labeaume;142.0;52.0;33.0;32.0
835;2;84;Labégude;166.0;85.0;37.0;43.0
836;2;84;Lablachère;139.0;97.0;32.0;45.0
837;2;84;Laboule;141.0;69.0;34.0;48.0
838;2;84;Le Lac-d'Issarlès;178.0;88.0;20.0;56.0
839;2;84;Lachamp-Raphaël;191.0;97.0;9.0;46.0
840;2;84;Lachapelle-Graillouse;171.0;74.0;19.0;43.0
841;2;84;Lachapelle-sous-Aubenas;107.0;91.0;37.0;51.0
842;2;84;Lachapelle-sous-Chanéac;134.0;72.0;29.0;38.0
843;2;84;Lafarre;164.0;82.0;14.0;37.0
844;2;84;Lagorce;103.0;114.0;26.0;39.0
845;2;84;Lalevade-d'Ardèche;178.0;79.0;37.0;51.0
846;2;84;Lalouvesc;208.0;81.0;28.0;37.0
847;2;84;Lamastre;184.0;110.0;32.0;38.0
848;2;84;Lanarce;167.0;115.0;30.0;43.0
849;2;84;Lanas;98.0;70.0;41.0;56.0
850;2;84;Largentière;136.0;77.0;38.0;46.0
851;2;84;Larnas;57.0;67.0;32.0;65.0
852;2;84;Laurac-en-Vivarais;134.0;88.0;41.0;38.0
853;2;84;Laval-d'Aurelle;217.0;75.0;35.0;44.0
854;2;84;Laveyrune;175.0;85.0;29.0;46.0
855;2;84;Lavillatte;216.0;124.0;19.0;42.0
856;2;84;Lavilledieu;113.0;127.0;39.0;47.0
857;2;84;Laviolle;180.0;113.0;23.0;39.0
858;2;84;Lemps;103.0;100.0;37.0;39.0
859;2;84;Lentillères;77.0;78.0;33.0;43.0
860;2;84;Lespéron;101.0;77.0;33.0;56.0
861;2;84;Limony;112.0;54.0;39.0;59.0
862;2;84;Loubaresse;155.0;86.0;34.0;47.0
863;2;84;Lussas;84.0;59.0;43.0;45.0
864;2;84;Lyas;102.0;99.0;36.0;50.0
865;2;84;Malarce-sur-la-Thines;104.0;104.0;32.0;38.0
866;2;84;Malbosc;124.0;47.0;24.0;41.0
867;2;84;Marcols-les-Eaux;205.0;107.0;20.0;50.0
868;2;84;Mariac;155.0;83.0;31.0;36.0
869;2;84;Mars;114.0;73.0;40.0;18.0
870;2;84;Mauves;93.0;111.0;49.0;40.0
871;2;84;Mayres;209.0;93.0;23.0;45.0
872;2;84;Mazan-l'Abbaye;170.0;67.0;30.0;58.0
873;2;84;Mercuer;118.0;37.0;30.0;54.0
874;2;84;Meyras;120.0;88.0;35.0;47.0
875;2;84;Meysse;90.0;118.0;47.0;42.0
876;2;84;Mézilhac;159.0;57.0;21.0;41.0
877;2;84;Mirabel;69.0;73.0;49.0;35.0
878;2;84;Monestier;187.0;96.0;28.0;45.0
879;2;84;Montpezat-sous-Bauzon;145.0;75.0;29.0;56.0
880;2;84;Montréal;113.0;111.0;38.0;54.0
881;2;84;Montselgues;107.0;147.0;20.0;37.0
882;2;84;Nonières;129.0;90.0;38.0;52.0
883;2;84;Nozières;168.0;71.0;23.0;39.0
884;2;84;Les Ollières-sur-Eyrieux;119.0;78.0;33.0;45.0
885;2;84;Orgnac-l'Aven;112.0;89.0;38.0;53.0
886;2;84;Ozon;92.0;86.0;36.0;41.0
887;2;84;Pailharès;126.0;101.0;23.0;45.0
888;2;84;Payzac;144.0;77.0;20.0;32.0
889;2;84;Peaugres;78.0;121.0;44.0;49.0
890;2;84;Péreyres;205.0;113.0;35.0;43.0
891;2;84;Peyraud;141.0;95.0;52.0;53.0
892;2;84;Le Plagnal;145.0;91.0;27.0;34.0
893;2;84;Planzolles;142.0;97.0;30.0;41.0
894;2;84;Plats;67.0;92.0;47.0;27.0
895;2;84;Pont-de-Labeaume;120.0;96.0;39.0;48.0
896;2;84;Pourchères;116.0;54.0;15.0;55.0
897;2;84;Le Pouzin;156.0;75.0;46.0;34.0
898;2;84;Prades;122.0;77.0;38.0;58.0
899;2;84;Pradons;142.0;89.0;38.0;44.0
900;2;84;Pranles;110.0;125.0;37.0;35.0
901;2;84;Préaux;100.0;73.0;40.0;46.0
902;2;84;Privas;127.0;113.0;43.0;10.0
903;2;84;Prunet;167.0;145.0;21.0;37.0
904;2;84;Quintenas;134.0;96.0;38.0;46.0
905;2;84;Ribes;128.0;82.0;29.0;41.0
906;2;84;Rochecolombe;126.0;95.0;29.0;58.0
907;2;84;Rochemaure;95.0;84.0;40.0;38.0
908;2;84;Rochepaule;216.0;72.0;20.0;49.0
909;2;84;Rocher;218.0;102.0;17.0;72.0
910;2;84;Rochessauve;76.0;75.0;44.0;46.0
911;2;84;La Rochette;241.0;79.0;19.0;37.0
912;2;84;Rocles;121.0;98.0;23.0;33.0
913;2;84;Roiffieux;116.0;118.0;38.0;44.0
914;2;84;Rompon;91.0;78.0;42.0;44.0
915;2;84;Rosières;128.0;108.0;39.0;40.0
916;2;84;Le Roux;132.0;102.0;41.0;51.0
917;2;84;Ruoms;177.0;122.0;35.0;19.0
918;2;84;Sablières;132.0;99.0;19.0;51.0
919;2;84;Sagnes-et-Goudoulet;171.0;97.0;46.0;45.0
